iteration,trainRMSE
3650,"[2499.3936417792347, 2348.0372469632694, 2283.02934735327, 2274.713769465313, 2298.6996141805125, 2305.575921402453, 2271.1120745465823, 2342.351114657617, 2303.252681455371, 2292.914228943571]"
3660,"[2507.2843530179125, 2355.8871029776237, 2335.633887059576, 2297.613987652632, 2304.8142797100086, 2342.022854428103, 2306.1962771769736, 2337.907870326949, 2345.4686196523585, 2397.6842498744595]"
3670,"[2512.2838871348167, 2362.8425406073397, 2293.425280980119, 2292.007991035543, 2307.933258804898, 2296.384483104485, 2284.1247185255643, 2342.055006733896, 2346.3038431633913, 2318.2865531652396]"
3680,"[2522.5821254803664, 2370.9850978370914, 2373.8393005593207, 2307.801144216821, 2333.775095024796, 2331.0219624424467, 2399.8075020106844, 2441.9923894971166, 2470.6058636748644, 2522.419841394379]"
3690,"[2505.031754849303, 2344.6911142013746, 2301.2837954567503, 2279.9124000935035, 2277.4145300916134, 2339.863275737504, 2265.9387407605323, 2382.772928170764, 2352.4146430955766, 2330.569453626178]"
3700,"[2497.229112985554, 2360.0382768610807, 2288.3797117253293, 2273.492545295663, 2291.534682838941, 2352.1592579621633, 2244.6757879757033, 2290.671901605159, 2329.8286928983507, 2317.832026951092]"
3710,"[2490.218628776572, 2359.7212344688296, 2283.0290929099588, 2284.068731589126, 2281.626699877061, 2268.5234080092255, 2249.856480359961, 2314.4261846895647, 2372.470395365659, 2319.418557947596]"
3720,"[2502.476301374509, 2398.6221185676936, 2270.05266427497, 2318.3719395671255, 2281.406022777194, 2329.45679615231, 2273.107399135281, 2297.258257564901, 2348.889154627936, 2326.971292322642]"
3730,"[2503.182517432165, 2355.321666290243, 2308.6228315497406, 2276.9751936792754, 2306.9117429336125, 2298.5572841310745, 2230.327690398956, 2314.5223575825034, 2295.9407238627505, 2348.18314345574]"
3740,"[2498.2875054661695, 2362.9699803699073, 2321.795033808987, 2297.4168842392537, 2338.958176529678, 2335.7657934042745, 2336.422386723661, 2349.927429189755, 2361.3180277225774, 2392.5600825472607]"
3750,"[2491.3939662807284, 2361.2053141844826, 2291.9446833472434, 2287.8174060651536, 2323.281157923103, 2301.182082134514, 2226.986664042052, 2288.434578420006, 2315.7302528566856, 2311.4289045038677]"
3760,"[2488.4229739246043, 2367.5391758609107, 2359.6780960051574, 2334.3018721342023, 2369.838938382279, 2332.014307879724, 2278.9105341124405, 2389.6162379492125, 2305.204098294273, 2384.1715674409174]"
3770,"[2486.4329766616843, 2338.6931091490615, 2299.7057724787687, 2278.036060260645, 2305.6099672535324, 2341.571389821643, 2287.190310181065, 2309.1994016546937, 2302.462940745258, 2276.621681809268]"
3780,"[2490.7597953605577, 2342.678249230198, 2277.765791023685, 2238.5377311567495, 2325.2055788972657, 2298.969000964481, 2226.5993096070692, 2293.7279325783975, 2257.515635387604, 2265.420280968591]"
3790,"[2484.3497307174457, 2336.825187302892, 2255.897630054666, 2258.5818906448103, 2287.428906047554, 2254.9721088956126, 2211.8737009608276, 2286.614703891, 2242.6343263694157, 2219.989249661749]"
3800,"[2488.063889866892, 2349.7725888277987, 2277.136091373991, 2255.295682450605, 2300.6986227855427, 2299.720267280858, 2263.9458838245832, 2293.950790214277, 2307.7021327540106, 2338.528761190969]"
3810,"[2498.4773237579825, 2365.523366036011, 2355.947530434606, 2307.1745791554363, 2324.9961103652076, 2407.9434955961597, 2388.1154244736863, 2368.9646339481883, 2366.7525849309536, 2445.912292409066]"
3820,"[2505.2426361052358, 2395.9102210345986, 2305.581755286973, 2275.2382067262083, 2304.6912349674312, 2286.790824492116, 2377.332182976709, 2377.3753292912565, 2376.1593564738523, 2390.115675352885]"
3830,"[2491.746793343747, 2337.143655926324, 2285.171404099339, 2273.4914453006813, 2284.468934297134, 2283.279256573846, 2280.244255041934, 2322.259912825528, 2339.537726748846, 2342.749103344248]"
3840,"[2501.1715426318447, 2369.7537686448045, 2290.72032327072, 2316.5311626120597, 2364.2391203113852, 2334.8593074409873, 2352.696452157446, 2337.540990017556, 2374.2616139672073, 2320.601067863743]"
3850,"[2495.9968439800423, 2388.5976977986597, 2294.804373456589, 2273.5480466096997, 2370.2337021304324, 2354.3646276396266, 2337.9706145872574, 2373.18990348756, 2366.8082277476137, 2382.220682882504]"
3860,"[2504.0262057921864, 2399.7495099205344, 2330.062250315986, 2345.2887758139577, 2375.649764324745, 2381.5555409401895, 2321.629669543671, 2359.0659792340325, 2366.2607671813375, 2342.1086694531073]"
3870,"[2509.4836580910155, 2390.7928007686546, 2336.62699426243, 2388.770488592325, 2318.730461127193, 2317.905624181285, 2298.1937649479833, 2350.406747129175, 2298.2808447117977, 2304.007352937237]"
3880,"[2497.5222684172736, 2417.0685314290376, 2397.3089374976507, 2392.2603294653013, 2397.7867342894947, 2397.85584297136, 2377.50904736204, 2397.589661085185, 2397.758575947574, 2377.4461610203716]"
3890,"[2506.8257539410756, 2355.6160552666106, 2350.7000429196437, 2343.689143689552, 2355.087200520804, 2336.7683433924203, 2342.860324403626, 2349.997905784831, 2402.553005834511, 2339.922503120389]"
3900,"[2554.303268784063, 2474.614393910555, 2452.9044893315586, 2444.8297364289183, 2472.896565579511, 2487.115770253154, 2534.33658015277, 2489.0807706695036, 2588.206861862591, 2591.3334654910764]"
3910,"[2548.7720749121377, 2415.7287268893765, 2428.169547492136, 2372.238891815541, 2392.0117024924525, 2361.1135741186263, 2378.4467313645355, 2363.1517936708324, 2428.733921169779, 2412.3507471953367]"
3920,"[2536.437094926194, 2412.2436770246272, 2396.6637165748934, 2359.18018457018, 2366.661748245642, 2390.9621021167263, 2355.040374256476, 2344.8541871639354, 2384.1712272721093, 2409.270978250763]"
3930,"[2551.8330221363176, 2444.3940261341204, 2339.6656468479146, 2322.58093673649, 2335.4831850054843, 2356.115251722264, 2390.696784964352, 2359.7886631972565, 2396.1415892220157, 2399.6497348137427]"
3940,"[2525.7314322756033, 2396.867816652831, 2316.8094632095444, 2312.5677130014915, 2367.737880200429, 2346.572790971212, 2391.183727546853, 2429.1815917837425, 2424.9205549537896, 2426.5168612694138]"
3950,"[2515.3862962361204, 2401.9380886000104, 2339.342908605078, 2350.0846829696734, 2321.570881590134, 2315.141301277137, 2325.2563569316367, 2343.6681723322963, 2368.026658487214, 2395.0047018256123]"
3960,"[2514.045462059718, 2363.6603247142616, 2309.3830279990857, 2259.0878197939514, 2297.0945487688896, 2281.3179634684157, 2321.2146231141805, 2381.1032639996793, 2358.4622181730897, 2322.0047491605014]"
3970,"[2520.001855175377, 2358.858739644505, 2320.9327950339143, 2310.0076714986462, 2342.606328639933, 2427.380946836638, 2310.518110300732, 2357.0705657591157, 2389.6205714217986, 2483.072949931118]"
3980,"[2515.6792025440323, 2350.684939372252, 2293.286534472654, 2319.928996223952, 2326.6867634456403, 2391.9571152644594, 2297.4118173606917, 2335.357779760875, 2384.8664988896608, 2355.8744888043866]"
3990,"[2508.28284647131, 2346.076136771421, 2311.690318217071, 2312.036258901871, 2302.0450318839207, 2393.4037127154406, 2304.550780670226, 2376.0458697554545, 2332.5949805653404, 2368.2253148673076]"
4000,"[2509.0808756290176, 2353.854692761155, 2289.1785562143136, 2289.3063652912574, 2265.0599271489455, 2364.576273261186, 2286.3469105785193, 2327.7024007073906, 2316.753699331821, 2359.4795718868395]"
4010,"[2504.524860868965, 2356.1715160494728, 2301.7894369148776, 2248.9153076695443, 2249.5890287437883, 2347.685389949804, 2244.201575646591, 2319.0059584257897, 2392.899375232948, 2357.145226511513]"
4020,"[2512.3065284957943, 2364.3907036090577, 2284.406978212631, 2270.099885002202, 2335.1892246282014, 2309.497346354627, 2343.9429444559996, 2330.149501332753, 2376.5716209177644, 2415.9678817222994]"
4030,"[2514.4909081231262, 2343.514105179123, 2268.870538455493, 2264.388895323899, 2274.530612315726, 2299.385934395209, 2275.24195132378, 2303.3407923206787, 2318.9381420892337, 2393.3713075159403]"
4040,"[2513.4242854955387, 2330.5863518281467, 2239.679044065357, 2269.215302148163, 2318.654535352466, 2310.604871881959, 2268.513765162524, 2317.082436111939, 2284.355562908331, 2339.8404823921105]"
4050,"[2504.650440329765, 2349.3627877972017, 2283.23052676535, 2236.7742415544585, 2304.3388553412897, 2332.7172126626383, 2276.288339772388, 2293.49251022004, 2308.8823697343955, 2342.5786862810323]"
4060,"[2500.3166156734424, 2328.910451702811, 2238.456369199103, 2223.4724894656583, 2315.2931906591166, 2305.9292899794623, 2242.731459688482, 2246.8922953887472, 2272.0982972276715, 2243.9128835729466]"
4070,"[2500.4294279428777, 2339.553372396246, 2250.7899008063964, 2224.177722603904, 2284.229073784819, 2296.576659789932, 2233.138997785979, 2310.4024450698407, 2303.1855786048386, 2260.6541252461784]"
4080,"[2502.685141180642, 2339.0458898275388, 2258.3697669615844, 2242.177491188907, 2242.608624916915, 2291.5475171683424, 2224.248113622589, 2225.8735160855217, 2265.7977659270728, 2352.098661860584]"
4090,"[2496.363040357542, 2354.647126541857, 2299.3575291476773, 2340.708207594846, 2350.6944408946806, 2392.2990804110964, 2471.82746873764, 2486.7490147065355, 2480.4668375567517, 2472.1316744694186]"
4100,"[2508.7682819813544, 2371.2341609134032, 2371.0050599705123, 2353.6867200329434, 2357.6621010556505, 2337.7714525370216, 2387.125576268777, 2388.6730784193724, 2412.4479088502103, 2435.0171253599387]"
4110,"[2505.320631411742, 2354.7201740628025, 2311.01364280761, 2299.9615598702603, 2314.143597850027, 2354.8474621219734, 2332.9928661673357, 2385.4844386318596, 2430.737768736429, 2381.4426314375023]"
4120,"[2505.7326294275003, 2325.653116874922, 2319.5877701627087, 2298.5810617175125, 2270.365154041323, 2274.0794970777893, 2265.0788058662256, 2286.2816228206675, 2283.068572256892, 2326.9213566996386]"
4130,"[2496.2734128095526, 2310.6013055523667, 2256.07012235944, 2277.568658952452, 2268.5966100697337, 2296.4442223969118, 2252.612045994383, 2345.9749834792983, 2262.3034716080992, 2321.876280145712]"
4140,"[2488.3739468044114, 2316.175600457209, 2255.3774200556263, 2251.54360743462, 2276.3635501002823, 2277.9081230735374, 2240.810200720789, 2319.5233446751313, 2258.291950644818, 2287.1786513077304]"
4150,"[2496.323924976155, 2310.3615766938447, 2259.6605358537463, 2216.515576450723, 2244.758003185683, 2263.984576252433, 2277.313204841715, 2250.2513379709508, 2281.410850554844, 2285.6414687197325]"
4160,"[2503.1333812073253, 2307.4489798839236, 2242.22017087671, 2249.5081382242392, 2260.307404267411, 2307.499750846198, 2298.0715008786665, 2308.573414101786, 2280.12363248717, 2364.236597718743]"
4170,"[2505.5124170952463, 2329.887247591526, 2271.836524123236, 2295.603337057318, 2274.3751518057998, 2306.4391558154384, 2268.5784108629023, 2276.3501637655877, 2312.5059844436482, 2327.4808782845075]"
4180,"[2499.078919916109, 2308.923062521765, 2230.709002450451, 2220.440729002868, 2246.674650316512, 2260.1576639104505, 2241.4478317114167, 2294.035828074363, 2264.287584412026, 2232.5585952108336]"
4190,"[2494.348021286788, 2326.700206743066, 2248.096115197798, 2247.5904030638935, 2254.209918101869, 2365.296282781797, 2304.5436751049783, 2330.913064458123, 2354.6504578151353, 2372.635496278151]"
4200,"[2480.7207256007105, 2300.8698184205914, 2221.886021679129, 2273.6839043732484, 2272.346772206865, 2309.8098738923986, 2240.315560475376, 2280.5949388528593, 2297.354940259221, 2232.931514278875]"
4210,"[2490.4879321435487, 2340.817773511107, 2274.765927981218, 2272.0151122985535, 2253.212090224321, 2338.8011220451317, 2260.405934907362, 2286.6647759334223, 2276.201278522608, 2222.6635611079155]"
4220,"[2501.4388055834793, 2392.1527577704705, 2312.2547863588857, 2351.4312657259934, 2329.153286652578, 2304.651609846472, 2330.9689173788934, 2409.1991373928363, 2310.498486994745, 2345.6533111222693]"
4230,"[2498.1259397902877, 2323.1891517617214, 2239.1210519798574, 2297.9034173589343, 2311.6781532926543, 2333.2098732367604, 2239.8182425082223, 2358.2051149835065, 2307.4570840715505, 2310.4929622824407]"
4240,"[2487.6961692479276, 2310.9980776886255, 2221.8824574886758, 2243.642768427426, 2315.408936129157, 2286.8075508212514, 2308.6265858106267, 2364.7570936061725, 2374.1401938923505, 2389.9307657333443]"
4250,"[2501.7613613000804, 2334.1742102749677, 2267.4131123401808, 2335.534284831032, 2301.319746623096, 2361.3488629463395, 2404.5966127793436, 2502.746886842393, 2423.711982931712, 2410.4076154119794]"
4260,"[2509.854192520347, 2383.1316841756106, 2304.990832243986, 2332.714187044099, 2359.4822001450416, 2367.221950905152, 2422.385800167524, 2452.4634683902354, 2378.2462001611707, 2390.4396850282774]"
4270,"[2510.643848888681, 2359.597605790284, 2325.04236499486, 2295.5884524907788, 2303.804911724349, 2322.0538613978124, 2284.5067903523463, 2371.695231356113, 2331.2593030985518, 2276.0229372554813]"
4280,"[2496.957505007701, 2338.59721067989, 2322.0185208876273, 2321.9631238487627, 2277.454162790696, 2352.4993363946637, 2281.1100869751663, 2392.4512249448917, 2408.2984310085944, 2334.3397550467657]"
4290,"[2491.410072405535, 2322.893756404328, 2278.0205943493884, 2327.20338161826, 2291.742082826994, 2326.765619637795, 2248.3903024252113, 2326.3191464987835, 2311.799387541752, 2315.190652529899]"
4300,"[2482.9617911956398, 2348.966795099378, 2299.19048248661, 2270.473440674457, 2254.3847978300037, 2284.3498584613017, 2243.9618862659927, 2356.3408972312077, 2274.6032956743065, 2284.580023272004]"
4310,"[2480.925786250102, 2314.8487538226454, 2252.018048053173, 2255.837292272068, 2282.1087364849573, 2308.2394618179937, 2249.4017976505947, 2329.9367864039223, 2331.6043812705925, 2340.433325026181]"
4320,"[2489.667112210648, 2320.4942270915335, 2228.3229869811767, 2310.7084583542114, 2251.4909326557336, 2240.6977353490124, 2252.465384668969, 2263.522927437889, 2283.619095193393, 2244.6831032976033]"
4330,"[2492.7081677412298, 2313.2027149857227, 2234.368326775514, 2268.2336838121996, 2257.39029455301, 2302.858711523525, 2219.738458098199, 2285.7264498561935, 2277.6161937720394, 2294.7393456362856]"
4340,"[2491.2592255768186, 2346.455248768566, 2258.0753562590803, 2323.4305739831543, 2262.55479310404, 2282.1229775276106, 2290.4553807549332, 2305.8760581658016, 2228.21774429741, 2310.8649268188187]"
4350,"[2479.3687926737243, 2321.1693503166935, 2237.464843946698, 2235.1844191185005, 2285.144830926285, 2259.2570719114206, 2275.923782974272, 2280.542115359317, 2245.800164581593, 2211.2664958136866]"
4360,"[2488.846922860092, 2318.1580814880335, 2241.998743975909, 2257.0652089056152, 2242.1696563089326, 2254.8808961689615, 2249.591075362594, 2280.642539078292, 2226.8478482784913, 2268.5149881250013]"
4370,"[2502.387983244223, 2378.3158501169846, 2273.5541777240205, 2241.479121535855, 2304.578281532123, 2317.4896895824418, 2268.8120725498216, 2371.002052428895, 2355.959870207282, 2389.877004490254]"
4380,"[2495.164016710523, 2331.25783273542, 2255.952931157114, 2218.0765818716404, 2240.5653909927437, 2366.9407850466264, 2245.5044225607994, 2359.0791746959485, 2337.455292989832, 2356.0305798387726]"
4390,"[2494.535725131438, 2344.756976522549, 2233.2124920347296, 2261.7068134922206, 2242.3243366635634, 2268.4500175105018, 2232.454664824692, 2349.3942470323454, 2298.5914314644697, 2372.2503642032334]"
4400,"[2504.797829355579, 2335.4026457435275, 2249.306663759613, 2253.2472041641245, 2247.2740684414657, 2310.042839416825, 2201.7966788855133, 2286.1885868700097, 2298.5933527594466, 2294.6495632450888]"
4410,"[2512.4274469825073, 2338.5574431897658, 2240.5065327401326, 2251.5039461403244, 2251.5767578765153, 2307.716539560069, 2232.5273604058184, 2307.6798064487693, 2296.5440815772504, 2320.553428224975]"
4420,"[2522.1738511555486, 2335.246166763449, 2244.4089901215725, 2234.0760803147627, 2236.811841464308, 2246.292024024061, 2170.62985434119, 2245.8462338470576, 2257.690361482553, 2362.0323132397625]"
4430,"[2496.3159563938743, 2344.760670514272, 2254.2146227910575, 2267.630767832898, 2278.135342934717, 2305.0449113936493, 2274.7155065128295, 2210.0560998175793, 2251.1844092191122, 2362.524105145807]"
4440,"[2507.0890424133713, 2330.458216631268, 2252.9965917489158, 2224.2334459142025, 2239.6523586652525, 2341.737765527439, 2285.63197695676, 2249.1116320612705, 2269.7085511866444, 2303.245127317903]"
4450,"[2495.9562136745594, 2339.7348042323583, 2247.9543563895977, 2197.225771189921, 2227.3245281563427, 2309.3876678882293, 2181.63849282056, 2240.686466318844, 2305.313280414246, 2316.09982925446]"
4460,"[2511.9689984338443, 2330.3344551448895, 2275.3733298698394, 2287.3828436277295, 2224.3102755276645, 2347.4688695912596, 2210.159221055065, 2355.8527599718313, 2294.200978520752, 2303.771681327147]"
4470,"[2517.6490479990866, 2378.5003350434945, 2329.84282780921, 2331.9197753446065, 2348.163223252875, 2424.8153346982463, 2429.490166956635, 2398.0895003665937, 2463.282947376982, 2472.627857583806]"
